Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Julio de 2014
321509|Patente|MX/a/2010/012360|10/11/2010|29/05/2014|<i>G01R27/00</i> <b>(2006-01)</b>; <i>G01R21/133</i> <b>(2006-01)</b>; <i>G01R29/24</i> <b>(2006-01)</b>; <i>G01R31/00</i> <b>(2006-01)</b>|SIMULADOR DE CARGAS RESIDENCIALES PARA LA EVALUACION DE UN GENERADOR DE CELDAS DE COMBUSTIBLE.|Simulador de cargas residenciales para la evaluación de un generador de celdas de combustible u otro sistema de generación de corriente eléctrica, caracterizado porque comprende los siguientes componentes, un control lógico con circuitos digitales que determinan la carga que deberá ser demandada, acoplado a un banco de resistencias que consumen y disipan la potencia proporcionada por la celda de combustible ó el generador eléctrico y que comprende además un circuito de control que consta de líneas digitales de entrada, por medio de las cuales y a través de una computadora, se ejerce el control para un banco de resistencias y porque las líneas de salida digital, corresponden a cada uno de los transistores contenidos en el banco de resistencias y funcionan como compuertas lógicas y porque los valores de resistencias se seleccionan en función de la capacidad y resolución requerida por el sistema y que comprende un control programable que convierte la información de los perfiles de carga en señales enviadas digitalmente a los transistores que funcionan como interruptores que modifican la configuración del banco de resistencias.|ULISES CANO CASTILLO [MX]; Cuernavaca, Morelos, 62490, MX|INSTITUTO DE INVESTIGACIONES ELECTRICAS [MX]; Cuernavaca, Morelos, 62490, MX|
321674|Patente|MX/a/2008/010932|26/08/2008|30/06/2014|<i>H04N7/173</i> <b>(2011-01)</b>|SISTEMAS Y METODOS PARA FUNCIONES TRICK-PLAY MEJORADAS.|Se exponen los sistemas y métodos para rebobinar un video hasta un punto antes de que el video se viera primero. El video transmitido por una fuente de medios se almacena por un servidor remoto. Con una petición de trick-play para el video, el servidor genera una corriente de rebobinado que incluye el video que se transmitió por la fuente de medios antes de que el usuario comenzara a ver el video. Con la recepción de la corriente de rebobinado, el equipo del usuario puede almacenar la corriente de rebobinado en una memoria intermedia de rebobinado y rebobinar o reproducir desde la memoria intermedia de rebobinado. El servidor también puede generar y transmitir una corriente de avance del video que la fuente de medios todavía no haya transmitido. El equipo del usuario puede almacenar la corriente de avance en una memoria intermedia de avance. Para realizar las operaciones trick-play con el video, el equipo del usuario puede migrar la reproducción del video a las memorias intermedias de rebobinado y avance y rebobinar o avanzar rápidamente el video desde las memoria intermedias.|MICHAEL L. CRANER [US]; Exton, PA, 19341, US|UNITED VIDEO PROPERTIES, INC.* [US]; Los Angeles, California, US|
321675|Patente|MX/a/2009/003473|30/03/2009|30/06/2014|<i>H04N7/173</i> <b>(2011-01)</b>; <i>H04N5/445</i> (2011-01)|ADMINISTRACION DE PERFILES PARA APLICACIONES INTERACTIVAS DE GUIA DE MEDIOS.|Los usuarios de aplicaciones de guía de medios interactivas pueden tener acceso al contenido de medios y mirar la guía de medios en una pluralidad de dispositivos del equipo del usuario. Un servidor del perfil del usuario puede usarse para la administración de una información del perfil del usuario. El servidor del perfil del usuario puede almacenar la información del perfil del usuario incluyendo información acerca de la red de medios del usuario y acerca de dispositivos del equipo del usuario asociados con la red de medios del usuario. La información del perfil del usuario puede usarse para proporcionar funcionalidad para grabar contenido de medios en la mayoría de los dispositivos de equipo del usuario apropiados de la red de medios del usuario. La información del perfil del usuario también puede usarse para proporcionar recomendaciones del contenido de medios con base en interacciones vigiladas del usuario con una pluralidad de dispositivos del equipo del usuario. La información del perfil del usuario también se puede proporcionar a dispositivos del equipo del usuario de la red de medios que no tienen la información del perfil de usuario.|MICHAEL ROSS STARKENBURG [US]; PETER KELLOGG-SMITH [US]; ANDREW FERRONE [US]; STEVE SHANNON [US]; Costa Mesa, California, 92627, US|UNITED VIDEO PROPERTIES, INC.* [US]; Los Angeles, California, 90028, US|
321676|Patente|MX/a/2011/002522|26/02/2001|30/06/2014|<i>H04N7/14</i> <b>(2006-01)</b>; <i>H04N7/173</i> <b>(2011-01)</b>|SISTEMA PARA LA TRANSMISION DE MENSAJES POR TELEVISION.|Se proporciona un sistema de transmisión de mensajes por televisión que permite a los usuarios en equipos de televisión de usuario conectados a una instalación de distribución de televisión transmitir mensajes entre ellos con relación a un programa de televisión o bien a otro tema adecuado. El sistema de transmisión de mensajes por televisión permite a los usuarios participar en evaluaciones, competencias, promociones y encuestas relacionadas con un programa de televisión mientras están viendo este programa de televisión. El sistema de mensajes por televisión permite también a los usuarios elaborar y enviar un mensaje a una entidad de programas de televisión. Los usuarios pueden enviar mensajes a través del sistema de transmisión de mensajes por televisión a usuarios en computadoras personales conectadas a la instalación de distribución de televisión de usuario a través de una red de comunicación. El sistema de transmisión de mensajes por televisión permite también a un usuario adquirir un regalo relacionado con la programación de televisión para un beneficiario. El regalo puede ser un certificado de regalo electrónico para programación de pago por evento. El sistema de transmisión de mensajes por televisión puede basarse en una guía interactiva de programa de televisión o una aplicación de caja de televisión por cable implementada en una caja de televisión por cable.|JOEL G. HASSELL [US]; MARK A. REGOUBY [US]; MICHAEL D. ELLIS [US]; PAMELAL. MCKISSICK [US]; WILLIAM I. THOMAS [US]; Tulsa, Oklahoma, 74136, US|UNITED VIDEO PROPERTIES, INC.* [US]; Tulsa, Oklahoma, 74136, US|
321677|Patente|MX/a/2008/014031|12/01/2001|30/06/2014|<i>H04N5/445</i> <b>(2011-01)</b>; <i>H04N7/025</i> <b>(2006-01)</b>; <i>H04N7/03</i> <b>(2006-01)</b>|UN SISTEMA DE GUIA DE PROGRAMACION TELEVISIVA INTERACTIVA BASADO EN UNA DISPOSICION CLIENTE-SERVIDOR, CON GRABACION EN UN SERVIDOR REMOTO.|Se proporciona un sistema de guía de programación televisiva interactiva. Una guía de programación televisiva interactiva proporciona a los usuarios una oportunidad de seleccionar programas para grabar en un servidor de medios remoto. Los programas también pueden ser grabados en un servidor de medios local. La guía de programación proporciona a los usuarios control tipo VCR de los programas que son reproducidos desde los servidores de medios, y de las copias de los programas almacenadas de forma intermedia en tiempo real. La guía de programación proporciona también a los usuarios una oportunidad de designar destinatarios favorecidos para quienes pueden ser grabados los programas.|MICHAEL D. ELLIS. [US]; WILLIAM L. THOMAS [US]; THOMAS R. LEMMONS [US]; Boulder, Colorado, 80304, US|UNITED VIDEO PROPERTIES, INC.* [US]; Tulsa, Oklahoma, 74136, US|
321678|Patente|MX/a/2013/007728|01/07/2013|30/06/2014|<i>H04B7/06</i> <b>(2006-01)</b>|METODO Y DISPOSITIVO DE TRANSMISION DE DATOS.|Se describen un método y dispositivo de transmisión de datos. El método comprende: la determinación de un UE, de acuerdo con una regla preestablecida, si los datos PUCCH y/o los datos PUSCH o un SRS se transmite en el último símbolo de una subtrama en curso. La determinación de UE, en función de si el último símbolo de la subtrama actual se puede utilizar para transmitir los datos de PUCCH y/o datos PUSCH, los datos de PUCCH y/o datos PUSCH para ser transmitidos en la subtrama en curso, y el UE transmite datos PUCCH y/o datos PUSCH en la subtrama en curso y/o la transmisión de la SRS en el último símbolo de la subtrama actual. La presente invención puede transmitir diversos tipos de señales físicas de enlace ascendente/canales al mismo tiempo.|BO DAI [CN]; CHUNLI LIANG [CN]; BIN YU [CN]; WEIWEI YANG [CN]; YUQIANG ZHANG [CN]; Shenzhen, Guangdong, 518057, CN|ZTE CORPORATION [CN]; Shenzhen, Guangdong, 518057, CN|
321679|Patente|MX/a/2011/013967|16/12/2011|07/07/2014|<i>F23N5/08</i> <b>(2006-01)</b>; <i>F21V29/00</i> <b>(2006-01)</b>; <i>G03F7/004</i> <b>(2006-01)</b>|FUENTE FOTO TERMICA DE DISPOSITIVO DE BOMBEO DE FLUIDO IMPULSADA POR LA PROPIA ENERGIA FOTOVOLTAICA.|La presente invención se relaciona a una fuente foto térmica de dispositivo de bombeo de fluido impulsada por la propia energía fotovoltaica, en donde un espacio de proyección de luz definido adyacente a un dispositivo fuente foto térmica que genera tanto energía óptica como térmica, se proporciona con un dispositivo fotovoltaico (PV) capaz de convertir la propia energía óptica del dispositivo fuente foto térmica en energía eléctrica, y un dispositivo de bombeo de fluido impulsado por la energía eléctrica suministrada por el dispositivo fotovoltaico, se proporciona para bombear un fluido gaseoso o líquido , de modo que una parte o todo el propio dispositivo fuente foto térmica, un radiador de calor instalado en el dispositivo fuente foto térmica y un espacio térmico calentado por el dispositivo fuente foto térmica puedan realizar la operación de transmisión de energía térmica.|TAI-HER YANG [CN]; Taipei, Taiwan, CN|TAI-HER-YANG [TW];|
321680|Patente|MX/a/2011/013933|16/12/2011|07/07/2014|<i>A01N43/653</i> <b>(2006-01)</b>; <i>A01N63/04</i> <b>(2006-01)</b>; <i>A01P3/00</i> <b>(2006-01)</b>|COMBINACIONES DE LEVADURAS FUNGICIDAMENTE ACTIVA Y FUNGICIDAS.|La presente invención se refiere a composiciones que mejoran la energía general de la planta y el rendimiento mediante la combinación de cantidades agriculturalmente efectivas de por lo menos un agente de control biológico amigable con el medio ambiente y por lo menos un fungicida químico. Una composición de la presente invención es particularmente efectiva en presencia de especies fungicidas. El uso de una composición de la presente invención conduce a una reducción general en las pérdidas de cultivos causadas por hongos y esta reducción es mucho mayor que aquella que se hubiera esperado de la aplicación de cualquier componente solo. También se proveen métodos para la utilización de composiciones de la presente invención. Adicionalmente las composiciones de conformidad con la presente invención muestran actividad insecticida y/o fungicida sinérgica.|EBBINGHAUS, DIRK [DE]; DAVIES, PETER, HOWARD [GB]; GÖRTZ, ANDREAS [DE]; CARBONNE, STEPHANE [FR]; Wuppertal, 42119, DE|BAYER CROPSCIENCE AG.* [DE]; Monheim, 40789, DE|
321681|Patente|MX/a/2011/006139|09/06/2011|07/07/2014|<i>A61J1/14</i> <b>(2006-01)</b>; <i>B65D41/50</i> <b>(2006-01)</b>; <i>B65D51/00</i> <b>(2006-01)</b>|TAPA DE CIERRE PARA RECIPIENTES PARA RECEPCION DE LIQUIDOS MEDICINALES Y RECIPIENTE PARA RECEPCION DE LIQUIDOS MEDICINALES.|La presente invención se relaciona con una tapa (1) de cierre para recipientes para la recepción de líquidos medicinales, en particular recipientes llenos de soluciones para infusión, soluciones para transfusión o líquidos para alimentación enteral. La invención se relaciona además con un recipiente (40) para la recepción de líquidos medicinales, en particular una botella que comprende semejante tapa de cierre. La tapa (1) de cierre según la invención se caracteriza por dos partes (6 y 7) de inyección, dispuestas separadas entre sí, cada una para la inyección de un aditivo. Una parte (6) de inyección sirve para inyectar un aditivo mediante una jeringa de inyección que tiene una aguja (cánula), mientras que la otra parte (7) de inyección sirve para inyectar un aditivo con una jeringa de inyección sin aguja.|TORSTEN BRANDENBURGER [DE]; ISMAEL RAHIMY [DE]; GERHARD GREIER [AT]; Reichelsheim, 61203, DE|FRESENIUS KABI DEUTSCHLAND GMBH.* [DE]; Bad Homburg v.d.H., 61352, DE|
321682|Patente|MX/a/2012/006268|31/05/2012|07/07/2014|<i>G08C19/16</i> <b>(2006-01)</b>; <i>B60P1/00</i> (2006-01)|EQUIPO DE TRANSPORTE.|El equipo de transporte de la presente invención se caracteriza en que un medio 16 de control para controlar un motor 12 de impulsión de un medio 9 de accionamiento de elevación para mover verticalmente una base 2 que soporta un objeto transportado que se encuentra montada en un cuerpo 1 de transporte rodante que se traslada en una vía de traslación con base en una señal de detección de un codificador de pulsos sincronizado con el motor 12 se proporciona en la parte de la vía de traslación pero no sobre el cuerpo 1 de transporte rodante, y en que en puntos de preparación en la vía de traslación se proporciona un medio 18 de comunicación de energía eléctrica y señales para efectuar el suministro de potencia eléctrica del medio 16 de control al motor 12 de impulsión y la transmisión de señales de detección del codificador de pulsos al medio 16 de control durante la traslación del cuerpo 1 de transporte rodante.|HIROSHI NISHIKAWA [JP]; YUKIO NAKAGAWA [JP]; Gamo-gun, Shiga, 529-1692, JP|DAIFUKU CO., LTD. [JP]; Osaka-Shi, Osaka, 5550012, JP|
321683|Patente|MX/a/2013/002397|28/02/2013|07/07/2014|<i>H04L9/32</i> <b>(2006-01)</b>|APARATO DE COMUNCACION, APARATO DE RECORDATORIO, Y MEDIO DE GRABACION DE INFORMACION.|Se proporciona un aparato de comunicación (121) que maneja de forma segura contraseñas para utilizar un aparato de servidor. Un generador (203) genera una tabla aleatoria que tiene el mismo número de filas y mismo número de columnas que una tabla de contraseña asociada con un nombre de servidor especificado en una solicitud de autentificación recibida por un receptor (202). Un aceptante (205) acepta una clave desde un usuario a quien se presenta la tabla aleatoria mediante un presentador (204). Una unidad de identificación (206) identifica, desde la clave y la tabla aleatoria, el orden de selección del usuario de elementos en la tabla. Un adquiriente (207) seleccione y dispone elementos en la tabla de contraseña en el orden de selección identificado, adquiriendo consecuentemente la contraseña. Una unidad de salida (208) presenta la contraseña adquirida en una pantalla o transmite la contraseña adquirida en la parte del servidor, permitiendo consecuentemente que el usuario utilice el aparato de servidor.|HIDEHARU OGAWA [JP]; Shinagawa-ku, Tokyo, 141-0032, JP|HIDEHARU OGAWA [JP]; Shinagawa-ku, Tokyo, 141-0032, JP|
321684|Patente|MX/a/2013/001232|30/01/2013|07/07/2014|<i>H04N19/593</i> <b>(2014-01)</b>|APARATO PARA DECODIFICARUNA IMAGEN EN MOVIMIENTO.|Un dispositivo de intradecodificación de la presente invención restaura un módulo residual cuantizado, información de intrapredicción, e información de tamaños de unidades de predicción del flujo de bits recibido; restaura un modo de intrapredicción de una unidad de predicción presente con base en la información de intrapredicción y la información de tamaño de la unidad de predicción presente; y filtra adaptativamente píxeles de referencia con base en el modo de intrapredicción mediante la generación de píxeles de referencia no utilizables de la unidad de predicción. Asimismo, la presente invención genera bloques de predicción utilizando y filtrando adaptativamente los píxeles de referencia que responden al modo de intrapredicción. Además, la presente invención genera imágenes restauradas utilizando los bloques de predicción y restaura bloques residuales. Por lo tanto, la presente invención mejora la compresibilidad de imágenes restaurando los bloques de predicción cercanos a la imagen original.|SOO-MI OH [KR]; MOONOCK YANG [KR]; Seongnam-si, Gyeonggi-do, 463-887, KR|SOO-MI OH [KR]; Seongnam-si, Gyeonggi-do, 463-887, KR|
321685|Patente|MX/a/2013/001167|29/01/2013|07/07/2014|<i>H04N19/61</i> <b>(2014-01)</b>; <i>H04N19/50</i> <b>(2014-01)</b>|METODO DE CODIFICACION DE IMAGENES, METODO DE DECODIFICACION DE IMAGENES, APARATO DE CODIFICACION DE IMAGENES, APARATO DE DECODIFICACION DE IMAGENES Y APARATO DE CODIFICACION Y DECODIFICACION DE IMAGENES.|Este método de codificación de imágenes utiliza vectores de movimiento para codificar imágenes, e incluye un paso de codificación (S801) en el cual se codifica un vector de diferencias, que representa las diferencias entre un vector de movimiento y un vector de movimiento previsto, que es el valor previsto del vector de movimiento. En el paso (S801): se codifica una primera parte, que es parte del primer componente entre un componente horizontal y un componente vertical del vector de diferencias; se codifica una segunda parte, que es parte de un segundo componente que difiere del primer componente, entre el componente horizontal y el componente vertical; se codifica una tercera parte, que es parte del primer componente pero difiere de la primera parte; se codifica una cuarta parte, que es parte del segundo componente pero difiere de la segunda parte; y se genera una cadena de código que contiene la primera parte, la segunda parte, la tercera parte y la cuarta parte en el orden de primera parte, segunda parte, tercera parte y cuarta parte.|TAKAHIRO NISHI [JP]; HISAO SASAI [JP]; YOUJI SHIBAHARA [JP]; KYOKO TANIKAWA [JP]; TOSHIYASU SUGIO [JP]; TORU MATSUNOBU [JP]; Kadoma-shi, Osaka, 571-8501, JP|PANASONIC CORPORATION [JP]; Kadoma-shi, Osaka, 571-8501, JP|
321686|Patente|MX/a/2008/016334|18/12/2008|07/07/2014|<i>A23L1/236</i> <b>(2006-01)</b>; <i>C07H1/08</i> <b>(2006-01)</b>|COMPOSICION DE REBAUDIOSIDA A Y METODO PARA PURIFICAR REBAUDIOSIDA A.|Realizaciones ilustrativas de este invento abarcan un método para purificar rebaudiosida A sin refinar. En particular, este invento se refiere a un método para purificar composiciones de rebaudiosida A sin refinar que comprenden purezas desde alrededor de 40% a alrededor de 95% de rebaudiosida A para obtener un producto de rebaudiosida A substancialmente puro con un solo paso de cristalización. Se publican también formas polimórficas y amorfas resultantes de rebaudiosida A y métodos para preparar formas polimórficas y amorfas de rebaudiosida A desde composiciones de rebaudiosida A sin refinar y composiciones de rebaudiosida A substancialmente pura.|INDRA PRAKASH [US]; GRANT E. DUBOIS [US]; GEORGE A. KING [US]; MANI UPRETI [IN]; Alpharetta, Georgia, 30022, US|THE COCA-COLA COMPANY [US]; Atlanta, Georgia, 30313, US|
321687|Patente|MX/a/2008/011116|30/05/2005|07/07/2014|<i>A61K31/216</i> <b>(2006-01)</b>|FORMULACION QUE COMPRENDE ACIDO FENOFIBRICO, UNA SAL FISIOLOGICAMENTE ACEPTABLE O DERIVADO DEL MISMO.|Se describe una formulación que comprende i) ácido fenofíbrico, una sal fisiológicamente aceptable o derivado del mismo y opcionalmente otras substancias activas, ii) un componente aglutinante que comprende cuando menos un aglutinante entérico, y opcionalmente iii) otros excipientes fisiológicamente aceptables. El ácido fenofíbrico, la sal fisiológicamente aceptable o derivado del mismo está de preferencia en la forma de una dispersión molecular en estas formulaciones. También se describen un proceso ventajoso para su preparación, en particular por extrusión por fusión, y el uso de esta formulación para administración oral de ácido fenofíbrico, y una sal fisiológicamente aceptable o derivado del mismo.|JÖRG BREITENBACH [DE]; JÖRG ROSENBERG [DE]; MATTHIAS DEGENHARDT [DE]; TOM L. REILAND [US]; KENNAN C. MARSH [US]; Ellerstadt, 67158, DE|ABBOTT GMBH & CO. KG [DE]; Wiesbaden, 65205, DE|
321688|Patente|MX/a/2013/001652|11/02/2013|07/07/2014|<i>H04N19/00</i> <b>(2014-01)</b>|METODO DE CODIFICACION DE IMAGEN, METODO DE DECODIFICACION DE IMAGEN, METODO DE MANEJO DE MEMORIA, APARATO DE CODIFICACION DE IMAGEN, APARATO DE DECODIFICACION DE IMAGEN, APARATO DE MANEJO DE MEMORIA, Y APARATO DE CODIFICACION Y DECODIFICACION DE IMAGEN.|La presente invención se refiere a un método de codificación de imagen que habilita la reducción de carga de procesamiento, cuando una pluralidad de imágenes contenidas en una señal de imagen dinámica se estratifican y clasifican de modo que cada imagen se asocia con una capa entre una pluralidad de capas, una imagen asociada con la segunda capa, la cual está en una región delimitada de acuerdo con la primera capa, a la cual pertenece una imagen a ser codificada de entre la pluralidad de imágenes, es referenciada como una imagen de referencia para la imagen a ser codificada (S10), y la imagen a ser codificada se codifica sobre la base de la imagen de referencia (S11).|TAKAHIRO NISHI [JP]; HISAO SASAI [JP]; YOUJI SHIBAHARA [JP]; TOSHIYASU SUGIO [JP]; Kadoma-shi, Osaka, 571-5801, JP|PANASONIC CORPORATION [JP]; Kadoma-shi, Osaka, 571-8501, JP|
321689|Patente|MX/a/2011/011716|04/11/2011|07/07/2014|<i>C07D491/147</i> <b>(2006-01)</b>; <i>A61K31/4375</i> <b>(2006-01)</b>; <i>A61P3/10</i> <b>(2006-01)</b>; <i>C07D455/03</i> <b>(2006-01)</b>|DERIVADOS DE ISOQUINOLINA NOVEDOSOS.|La presente invención se refiere a un compuesto de la fórmula (I) o una sal del mismo farmacéuticamente aceptable, en donde R1 a R7 tienen el significado dado en la reivindicación 1, que puede ser utilizado en la forma de una composición farmacéutica.|LI CHEN [CN]; LICHUN FENG [CN]; YONGGUO LI [CN]; GUOLONG WU [CN]; Jinke Road, Shanghai, 201203, CN|F. HOFFMANN-LA ROCHE AG.* [CH]; Basilea, CH-4070, CH|
321690|Patente|MX/a/2012/004226|10/04/2012|07/07/2014|<i>A23B5/14</i> <b>(2006-01)</b>; <i>A23L3/3472</i> <b>(2006-01)</b>; <i>A23L3/3499</i> <b>(2006-01)</b>; <i>A23L3/3508</i> <b>(2006-01)</b>|COMPOSICION ANTIOXIDANTE.|La presente invención se refiere a una composición antioxidante que comprende: (a) un extracto obtenido u obtenible de una planta de la familia de Labiadas, (b) un extracto obtenido u obtenible de una planta del género Matricaria o del género Chamaemelum.|LARS MÅNSSON [DK]; 8270, DK|DUPONT NUTRITION BIOSCIENCES APS [DK];|
321691|Patente|MX/a/2011/007741|20/07/2011|07/07/2014|<i>C07D471/04</i> <b>(2006-01)</b>; <i>A61K31/4985</i> <b>(2006-01)</b>; <i>A61K31/5365</i> <b>(2006-01)</b>; <i>A61K31/542</i> <b>(2006-01)</b>; <i>A61P25/00</i> <b>(2006-01)</b>; <i>A61P35/00</i> <b>(2006-01)</b>|INHIBIDORES DE POLI(ADENOSINA DIFOSFATO PLAQUETARIA (ADP)-RIBOSA) POLIMERASA POLI ADENOSINA DIFOSFATO PLAQUETARIA RIBOSA (PARP).|La presente invención se refiere a compuestos de la siguiente fórmula: (ver fórmula) en la cual R1, R2, R3, R4, R5, R6, R7, X, y t se definen en la memoria descriptiva. También se describen las composiciones farmacéuticas, los kits, y artículos de manufactura, que contienen los compuestos, métodos e intermediarios útiles para preparar los compuestos, y los métodos para utilizar los compuestos para tratar enfermedades, desórdenes, y condiciones relacionadas con la actividad PARP.|ANTHONY R. GANGLOFF [US]; BENJAMIN JONES [US]; ANDRE A. KIRYANOV [US]; ANDREW JOHN JENNINGS [GB]; San Diego, California, 92121, US|TAKEDA PHARMACEUTICAL COMPANY LIMITED [JP]; Osaka-shi, Osaka, 541-0045, JP|
321692|Patente|MX/a/2008/001653|01/02/2008|07/07/2014|<i>C22C38/00</i> <b>(2006-01)</b>; <i>C22C38/04</i> <b>(2006-01)</b>|PROCEDIMIENTO DE FABRICACION DE CHAPAS DE ACERO QUE PRESENTAN UNA ALTA RESISTENCIA Y UNA EXCELENTE DUCTILIDAD Y CHAPAS ASI PRODUCIDAS.|La presente invención se refiere a una chapa de acero que comprende, los contenidos están expresados en peso: 0.08% ( C 0.23 %, 1 % ( Mn ( 2 %, 1 ( Si ( 2 %, Al ( 0.030 %, 0.1 % ( V ( 0.25 %, Ti ( 0.010 %, S ( 0.015 %, P ( 0.1 %, 0.004 % ( N ( 0.012 %, y en calidad opcional uno o varios elementos elegidos entre Nb ( 0.1 %, Mo ( 0.5 %, Cr ( 0.3 %, el resto de la composición está constituida de hierro y de impurezas inevitables que resultan de la elaboración.|COLIN SCOTT [FR]; PATRICK BARGES [FR]; GÉRARD PETITGAND [FR]; FABIEN PERRARD [FR]; Montigny-les-Metz, F-57950, FR|ARCELORMITTAL FRANCE [FR]; Saint Denis, 93200, FR|
321693|Patente|MX/a/2009/004024|16/04/2009|07/07/2014|<i>A61K8/19</i> <b>(2006-01)</b>; <i>A61Q5/02</i> <b>(2006-01)</b>|USO DE UNA COMPOSICION COSMETICA QUE COMPRENDE AL MENOS UN COMPUESTO ORGANICO DE SILICIO, EN ASOCIACION CON UNA COMPOSICION PARA EL CUIDADO Y/O EL LAVADO DE LAS FIBRAS QUERATINICAS.|La presente invención se refiere al uso de una composición cosmética que comprende, en un medio cosméticamente aceptable, uno o varios compuestos orgánicos de silicio en asociación con una composición para el cuidado y/o el lavado de las fibras queratínicas, en particular de las fibras queratínicas humanas tales como los cabellos. La presente invención se refiere igualmente al procedimiento de tratamiento cosméticos de las fibras queratínicas, en particular de las fibras queratínicas humanas tales como los cabellos, que consiste en aplicar una composición cosmética que comprende, en un medio cosméticamente aceptable, uno o varios compuestos orgánicos de silicio en asociación con una composición para el cuidado y/o el lavado de los cabellos.|PASCALE LAZZERI [FR]; FRÉDÉRIC WOODLAND [FR]; 13540, FR|L'OREAL.* [FR]; París, 75008, FR|
321694|Patente|MX/a/2010/009575|31/08/2010|07/07/2014|<i>C07D241/18</i> <b>(2006-01)</b>; <i>A61K31/4965</i> <b>(2006-01)</b>; <i>A61P3/10</i> <b>(2006-01)</b>|DERIVADOS DE PIRAZINONAS COMO ESTIMULANTES DE LA SECRECION DE INSULINA, METODOS PARA OBTENERLOS Y SU USO EN EL TRATAMIENTO DE LA DIABETES.|Derivados de pirazinona de fórmula (I), donde n, R1, R2, R3 y R4 tienen los valores que se definen en la reivindicación 1, como estimulantes de la secreción de insulina. La invención también se relaciona con la preparación y el uso de estos derivados de pirazinona para la profilaxis y/o el tratamiento de la diabetes y patologías asociadas.|MICHELINE KERGOAT [FR]; GÉRARD BOTTON [FR]; SAMER ELBAWAB [FR]; CHRISTINE CHARON [FR]; Lyon, 69008, FR|MERCK PATENT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG.* [DE]; Darmstadt, D-64293, DE|
321695|Patente|MX/a/2011/007912|27/07/2011|07/07/2014|<i>A23C3/00</i> <b>(2006-01)</b>; <i>A23C3/037</i> <b>(2006-01)</b>; <i>A23C7/04</i> <b>(2006-01)</b>; <i>A23C9/00</i> <b>(2006-01)</b>; <i>A23C9/15</i> <b>(2006-01)</b>; <i>A23C9/152</i> <b>(2006-01)</b>|LECHE Y PRODUCTOS RELACIONADOS CON LA LECHE CON VIDA DE ANAQUEL PROLONGADA Y UN PROCESO Y UNA PLANTA DE PROCESAMIENTO DE LECHE PARA SU MANUFACTURA.|La presente invención se refiere a una leche o productos relacionados con la leche con vida de anaquel prolongada así como también a un método para generar esos productos con vida de anaquel prolongada y una planta de procesamiento de leche para la implementación del método. El método de la invención está caracterizado por la combinación de la separación física de microorganismos y un tratamiento a alta temperatura durante por a lo sumo 200 msegundos y se ha descubierto que el producto resultante tiene propiedades ventajosas.|HOLST, HANS HENRIK [DK]; GUNTHER, WILLIAM STUART [US]; ANDERSEN, JOERGEN [DK]; LUNDGREN, KRISTOFFER [SE]; Videbaek, DK-6920, DK|ARLA FOODS AMBA.* [DK]; Viby J., DK-8260, DK|
321696|Patente|MX/a/2010/011673|25/10/2010|07/07/2014|<i>C07D231/22</i> <b>(2006-01)</b>; <i>A61K31/4152</i> <b>(2006-01)</b>; <i>A61K31/4155</i> <b>(2006-01)</b>; <i>A61K31/485</i> <b>(2006-01)</b>; <i>A61P29/00</i> <b>(2006-01)</b>; <i>C07D231/26</i> <b>(2006-01)</b>; <i>C07D401/12</i> <b>(2006-01)</b>; <i>C07D403/12</i> <b>(2006-01)</b>|1-ARIL-3-AMINOALCOXI-PIRAZOLES COMO LIGANDOS SIGMA PARA POTENCIAR EL EFECTO ANALGESICO DE LOS OPIOIDES Y ATENUAR LA DEPENDENCIA DE ELLOS.|La invención se refiere al uso de un grupo de ligandos del receptor sigma de fórmula (I) (ver fórmula I) para potenciar el efecto analgésico de los opioides y opiáceos y al mismo tiempo reducir la dependencia inducida por los mismos.|HELMUT HEINRICH BUSCHMANN [DE]; JOSÉ MIGUEL VELA-HERNÁNDEZ [ES]; DANIEL ZAMANILLO-CASTANEDO [ES]; Aachen, Walheim, 52076, DE|LABORATORIOS DEL DR. ESTEVE, S.A.* [ES]; Barcelona, E-08041, ES|
